MFreqs,0,0.02,0.04,0.06,0.08,0.1,0.12,0.14,0.16,0.18,0.2,0.22,0.24,0.26,0.28,0.3,0.32,0.34,0.36,0.38,0.4
-1,5.00001,5.00001,5.00001,5.00001,5.00001,5.00001,5.00001,5.00001,5.00001,5.00001,5.00001,5.00001,5.00001,5.00001,5.00001,5.00001,5.00001,5.00001,5.00001,5.00001,5.00001
6400,5.00001,5.00375,4.98153,4.99711,5.00627,4.98268,5.04258,5.02849,5.00835,5.04664,5.10211,5.098,4.97977,5.03864,5.18171,5.10595,5.13279,5.14732,5.09932,5.26672,5.19431
3200,5.00001,5.00015,5.00893,4.98263,5.00011,5.14597,5.09306,5.10286,5.10668,5.06821,5.13495,5.00395,5.05972,4.96436,4.99068,5.18818,5.19344,5.32059,5.37516,5.15358,5.22718
1600,5.00001,4.99745,5.00344,4.97909,5.03839,5.10448,4.94131,5.08053,5.07854,5.22626,5.04854,5.34882,5.29243,5.23848,5.36599,5.27055,5.40439,6.00107,5.62236,5.80172,5.5414
800,5.00001,5.00957,5.03612,4.9718,4.9501,5.1531,5.06128,5.11313,5.32382,5.47925,5.41476,5.51941,5.26221,5.14617,5.54121,5.84918,5.54931,6.15739,5.96316,6.12655,6.07084
400,5.00001,4.99277,5.02067,5.0045,5.21605,5.07922,5.27111,5.37204,5.70609,5.5409,5.60654,6.08619,6.07944,6.1274,6.2647,6.04649,7.34598,7.94643,7.08194,7.34008,7.78092
200,5.00001,5.01417,5.03704,5.04888,5.18218,5.58116,5.71606,5.58488,6.32689,6.12562,6.45626,7.10361,6.8188,7.63345,7.1656,8.06137,7.95694,9.62177,8.60085,10.1566,9.99438
100,5.00001,5.00819,5.1605,5.29133,5.34297,5.36881,5.55377,6.42778,6.8219,7.37778,7.47121,8.2626,8.82472,9.54633,9.48715,10.155,11.3136,11.1098,11.6195,13.4615,13.0477
