1,0.99996,0.999838,0.999636,0.999352,0.998987,0.99854,0.998012,0.997401,0.996708,0.995933,0.995075,0.994135,0.993112,0.992006,0.990818,0.989547,0.988193,0.986756,0.985237,0.985,0.984961,0.984843,0.984647,0.984372,0.984017,0.983584,0.983071,0.982478,0.981806,0.981053,0.980221,0.979309,0.978316,0.977243,0.976089,0.974856,0.973541,0.972146,0.970671,0.97235,0.972312,0.972197,0.972006,0.971738,0.971393,0.970971,0.970471,0.969893,0.969238,0.968505,0.967694,0.966805,0.965838,0.964792,0.963668,0.962466,0.961185,0.959826,0.958388,0.96165,0.961613,0.961501,0.961314,0.961052,0.960715,0.960302,0.959813,0.959249,0.958608,0.957891,0.957099,0.956229,0.955283,0.954261,0.953162,0.951986,0.950733,0.949404,0.947998,0.94855,0.948514,0.948405,0.948223,0.947969,0.947641,0.94724,0.946765,0.946216,0.945594,0.944897,0.944126,0.943281,0.942361,0.941367,0.940299,0.939156,0.937938,0.936645,0.935277,0.9351,0.935065,0.934959,0.934783,0.934536,0.934218,0.933829,0.933368,0.932836,0.932231,0.931555,0.930807,0.929987,0.929094,0.928129,0.927092,0.925982,0.9248,0.923545,0.922217,0.92325,0.923216,0.923113,0.922942,0.922701,0.922392,0.922013,0.921565,0.921047,0.920459,0.919801,0.919073,0.918274,0.917406,0.916466,0.915457,0.914376,0.913225,0.912003,0.910711,0.91255,0.912517,0.912417,0.91225,0.912015,0.911713,0.911344,0.910907,0.910402,0.909829,0.909187,0.908477,0.907698,0.906851,0.905935,0.90495,0.903896,0.902773,0.901582,0.900321,0.902,0.901968,0.90187,0.901707,0.901479,0.901185,0.900825,0.900399,0.899906,0.899347,0.898722,0.89803,0.897271,0.896445,0.895551,0.894591,0.893563,0.892468,0.891306,0.890076,0.8899,0.889869,0.889774,0.889616,0.889394,0.889109,0.88876,0.888346,0.887869,0.887326,0.886719,0.886048,0.885311,0.884509,0.883642,0.88271,0.881712,0.880649,0.879521,0.878327,0.87875,0.878719,0.878628,0.878474,0.878259,0.877982,0.877642,0.87724,0.876776,0.876249,0.875659,0.875006,0.87429,0.873511,0.872668,0.871762,0.870792,0.869758,0.868661,0.8675,0.87085,0.87082,0.87073,0.87058,0.870369,0.870098,0.869765,0.869372,0.868917,0.868401,0.867823,0.867183,0.866482,0.865718,0.864892,0.864005,0.863054,0.862042,0.860966,0.859829,0.86075,0.860721,0.860633,0.860487,0.860282,0.860018,0.859694,0.859312,0.858869,0.858367,0.857804,0.857182,0.856499,0.855755,0.854952,0.854087,0.853162,0.852176,0.851129,0.850021,0.85155,0.851522,0.851436,0.851294,0.851094,0.850836,0.850521,0.850148,0.849716,0.849227,0.848678,0.848071,0.847405,0.846681,0.845897,0.845054,0.844151,0.84319,0.842169,0.841088,0.84125,0.841222,0.84114,0.841001,0.840807,0.840557,0.840251,0.839889,0.839469,0.838994,0.838461,0.837872,0.837225,0.836521,0.835759,0.83494,0.834063,0.833129,0.832137,0.831087,0.8332,0.833173,0.833092,0.832957,0.832768,0.832523,0.832224,0.83187,0.831461,0.830996,0.830476,0.8299,0.829268,0.82858,0.827836,0.827036,0.826179,0.825266,0.824296,0.82327,0.82555,0.825524,0.825445,0.825313,0.825127,0.824889,0.824597,0.824251,0.82385,0.823396,0.822888,0.822324,0.821707,0.821034,0.820307,0.819524,0.818686,0.817793,0.816845,0.815841,0.81795,0.817924,0.817847,0.817718,0.817537,0.817304,0.817019,0.816681,0.81629,0.815846,0.815349,0.814798,0.814195,0.813537,0.812826,0.812062,0.811243,0.81037,0.809443,0.808462,0.8097,0.809675,0.8096,0.809474,0.809298,0.809071,0.808793,0.808463,0.808082,0.80765,0.807165,0.806629,0.80604,0.8054,0.804706,0.803961,0.803162,0.802311,0.801408,0.800451,0.80265,0.802626,0.802552,0.802429,0.802257,0.802035,0.801763,0.801441,0.801069,0.800646,0.800172,0.799648,0.799072,0.798446,0.797768,0.797038,0.796258,0.795425,0.794541,0.793605,0.7945,0.794476,0.794405,0.794285,0.794117,0.793901,0.793637,0.793323,0.792961,0.792549,0.792088,0.791577,0.791017,0.790406,0.789746,0.789036,0.788275,0.787464,0.786603,0.785691,0.78805,0.788027,0.787957,0.78784,0.787676,0.787464,0.787205,0.786899,0.786544,0.786141,0.78569,0.78519,0.784641,0.784044,0.783398,0.782702,0.781958,0.781164,0.780321,0.779428,0.78085,0.780827,0.780759,0.780645,0.780485,0.780279,0.780026,0.779727,0.779381,0.778988,0.778548,0.77806,0.777525,0.776942,0.776311,0.775633,0.774906,0.774131,0.773308,0.772437,0.77215,0.772128,0.772062,0.771951,0.771796,0.771596,0.771352,0.771061,0.770726,0.770345,0.769918,0.769445,0.768926,0.76836,0.767748,0.76709,0.766385,0.765633,0.764835,0.763989,0.76545,0.765429,0.765364,0.765256,0.765105,0.76491,0.764671,0.764388,0.76406,0.763688,0.763272,0.76281,0.762303,0.761751,0.761154,0.760511,0.759823,0.759089,0.758309,0.757483,0.7582,0.758179,0.758116,0.758012,0.757864,0.757675,0.757442,0.757166,0.756848,0.756486,0.75608,0.755631,0.755137,0.7546,0.754018,0.753393,0.752722,0.752007,0.751247,0.750443,0.7508,0.75078,0.750719,0.750617,0.750474,0.750289,0.750063,0.749796,0.749486,0.749134,0.74874,0.748303,0.747823,0.747301,0.746735,0.746126,0.745474,0.744779,0.74404,0.743257,0.74525,0.74523,0.745171,0.745071,0.744931,0.744751,0.74453,0.744268,0.743965,0.74362,0.743234,0.742807,0.742337,0.741826,0.741273,0.740677,0.740039,0.739358,0.738634,0.737868,0.73995,0.739931,0.739872,0.739775,0.739638,0.739461,0.739245,0.738989,0.738692,0.738355,0.737977,0.737558,0.737099,0.736598,0.736056,0.735473,0.734848,0.734181,0.733472,0.732722,0.7337,0.733681,0.733624,0.733529,0.733396,0.733224,0.733013,0.732763,0.732474,0.732146,0.731777,0.731369,0.730921,0.730433,0.729905,0.729336,0.728726,0.728076,0.727385,0.726653,0.72815,0.728132,0.728076,0.727983,0.727853,0.727685,0.727479,0.727235,0.726953,0.726632,0.726272,0.725873,0.725436,0.724959,0.724442,0.723886,0.72329,0.722655,0.721979,0.721264,0.7213,0.721282,0.721228,0.721138,0.721012,0.720849,0.720649,0.720412,0.720138,0.719826,0.719477,0.71909,0.718665,0.718202,0.7177,0.71716,0.716581,0.715964,0.715308,0.714612,0.7156,0.715583,0.71553,0.715442,0.715319,0.71516,0.714966,0.714735,0.714467,0.714164,0.713823,0.713446,0.713031,0.712579,0.71209,0.711563,0.710999,0.710396,0.709756,0.709077,0.71035,0.710333,0.710282,0.710196,0.710076,0.709921,0.709731,0.709505,0.709244,0.708948,0.708615,0.708247,0.707842,0.707401,0.706923,0.706408,0.705857,0.705268,0.704642,0.703979,0.70415,0.704133,0.704084,0.704001,0.703884,0.703733,0.703549,0.70333,0.703076,0.702788,0.702465,0.702107,0.701714,0.701285,0.700821,0.70032,0.699784,0.699212,0.698604,0.697959,0.699,0.698984,0.698935,0.698854,0.698741,0.698594,0.698414,0.6982,0.697953,0.697672,0.697357,0.697007,0.696623,0.696205,0.695752,0.695264,0.69474,0.694182,0.693588,0.692958,0.69395,0.693934,0.693887,0.693808,0.693697,0.693554,0.693378,0.69317,0.692929,0.692655,0.692347,0.692007,0.691632,0.691224,0.690781,0.690305,0.689794,0.689249,0.688669,0.688055,0.6906,0.690585,0.690538,0.690461,0.690352,0.690211,0.690038,0.689833,0.689596,0.689327,0.689024,0.688689,0.688321,0.687919,0.687484,0.687015,0.686513,0.685977,0.685406,0.684802,0.68615,0.686135,0.68609,0.686014,0.685907,0.68577,0.685601,0.685401,0.685169,0.684906,0.68461,0.684283,0.683922,0.68353,0.683104,0.682646,0.682155,0.68163,0.681072,0.680481,0.6808,0.680785,0.680741,0.680668,0.680564,0.680431,0.680267,0.680072,0.679847,0.679591,0.679303,0.678985,0.678634,0.678252,0.677839,0.677393,0.676915,0.676404,0.675861,0.675286,0.67685,0.676836,0.676793,0.676721,0.676619,0.676488,0.676328,0.676138,0.675917,0.675666,0.675385,0.675073,0.67473,0.674356,0.673951,0.673514,0.673046,0.672546,0.672014,0.67145,0.67525,0.675236,0.675193,0.675122,0.675021,0.674892,0.674733,0.674544,0.674325,0.674077,0.673798,0.673489,0.673149,0.672778,0.672376,0.671943,0.671479,0.670983,0.670456,0.669897,0.67,0.669986,0.669945,0.669876,0.669778,0.669652,0.669498,0.669315,0.669103,0.668861,0.66859,0.66829,0.66796,0.667599,0.667209,0.666788,0.666337,0.665855,0.665342,0.664799,0.6657,0.665687,0.665646,0.665579,0.665484,0.665361,0.66521,0.665032,0.664825,0.664589,0.664325,0.664032,0.663709,0.663358,0.662977,0.662566,0.662125,0.661655,0.661154,0.660623,0.6605,0.660487,0.660448,0.660382,0.66029,0.660171,0.660025,0.659852,0.659652,0.659423,0.659167,0.658882,0.65857,0.658229,0.657859,0.65746,0.657032,0.656576,0.656089,0.655574,0.6561,0.656087,0.656049,0.655986,0.655896,0.65578,0.655638,0.65547,0.655274,0.655052,0.654802,0.654525,0.654221,0.653888,0.653528,0.65314,0.652723,0.652278,0.651804,0.651301,0.65145,0.651438,0.651401,0.651339,0.651252,0.65114,0.651002,0.650838,0.650648,0.650432,0.65019,0.649921,0.649625,0.649302,0.648951,0.648574,0.648169,0.647736,0.647275,0.646786,0.64695,0.646938,0.646902,0.646842,0.646758,0.646649,0.646515,0.646356,0.646171,0.645962,0.645726,0.645464,0.645177,0.644863,0.644522,0.644155,0.643761,0.64334,0.642892,0.642417,0.6442,0.644188,0.644153,0.644094,0.644011,0.643904,0.643773,0.643617,0.643436,0.643229,0.642998,0.642741,0.642459,0.64215,0.641816,0.641455,0.641068,0.640654,0.640214,0.639746,0.64125,0.641239,0.641204,0.641146,0.641065,0.64096,0.640831,0.640678,0.640501,0.640299,0.640072,0.63982,0.639543,0.63924,0.638912,0.638558,0.638178,0.637773,0.63734,0.636882,0.63855,0.638539,0.638505,0.638448,0.638369,0.638266,0.638139,0.637989,0.637815,0.637616,0.637394,0.637146,0.636874,0.636577,0.636255,0.635907,0.635534,0.635135,0.634711,0.63426,0.63595,0.635939,0.635906,0.63585,0.635772,0.635671,0.635547,0.635399,0.635228,0.635033,0.634815,0.634572,0.634304,0.634012,0.633696,0.633354,0.632988,0.632596,0.632178,0.631735,0.63375,0.633739,0.633707,0.633652,0.633575,0.633475,0.633353,0.633208,0.633039,0.632848,0.632632,0.632393,0.63213,0.631842,0.63153,0.631194,0.630833,0.630447,0.630035,0.629599,0.63175,0.631739,0.631707,0.631653,0.631577,0.631479,0.631359,0.631216,0.63105,0.630861,0.630648,0.630412,0.630153,0.629869,0.629562,0.62923,0.628874,0.628493,0.628088,0.627657,0.62955,0.62954,0.629508,0.629455,0.62938,0.629284,0.629165,0.629024,0.628861,0.628675,0.628466,0.628234,0.627978,0.627699,0.627397,0.62707,0.626719,0.626344,0.625945,0.625521,0.62815,0.62814,0.628108,0.628056,0.627982,0.627887,0.627769,0.62763,0.627468,0.627284,0.627077,0.626848,0.626595,0.626318,0.626019,0.625695,0.625348,0.624977,0.624581,0.624161,0.62655,0.62654,0.626509,0.626457,0.626384,0.62629,0.626174,0.626036,0.625877,0.625695,0.62549,0.625263,0.625013,0.62474,0.624444,0.624124,0.623781,0.623414,0.623023,0.622608,0.6242,0.62419,0.62416,0.624109,0.624037,0.623945,0.623831,0.623696,0.623539,0.62336,0.623159,0.622936,0.62269,0.622422,0.622131,0.621817,0.621479,0.621118,0.620734,0.620326,0.6218,0.62179,0.62176,0.621711,0.62164,0.621549,0.621438,0.621305,0.621151,0.620976,0.620778,0.620559,0.620318,0.620055,0.619769,0.61946,0.619129,0.618774,0.618396,0.617995,0.6183,0.61829,0.618262,0.618213,0.618145,0.618056,0.617948,0.617819,0.617669,0.617498,0.617307,0.617094,0.616859,0.616602,0.616324,0.616024,0.615701,0.615355,0.614987,0.614597,0.61615,0.616141,0.616112,0.616065,0.615998,0.615911,0.615804,0.615677,0.61553,0.615363,0.615174,0.614964,0.614734,0.614482,0.614208,0.613912,0.613595,0.613255,0.612893,0.612509,0.61455,0.614541,0.614513,0.614466,0.6144,0.614314,0.614209,0.614084,0.613938,0.613773,0.613587,0.61338,0.613152,0.612903,0.612633,0.612341,0.612028,0.611692,0.611335,0.610955,0.6126,0.612591,0.612563,0.612517,0.612452,0.612368,0.612264,0.612141,0.611999,0.611836,0.611653,0.611449,0.611225,0.61098,0.610714,0.610427,0.610118,0.609788,0.609436,0.609062,0.6084,0.608391,0.608365,0.60832,0.608258,0.608176,0.608077,0.607958,0.60782,0.607663,0.607486,0.60729,0.607074,0.606837,0.60658,0.606303,0.606004,0.605685,0.605345,0.604984,0.60525,0.605241,0.605216,0.605173,0.605112,0.605033,0.604936,0.60482,0.604686,0.604534,0.604362,0.604171,0.60396,0.60373,0.60348,0.60321,0.602919,0.602608,0.602277,0.601925,0.60295,0.602942,0.602916,0.602874,0.602815,0.602737,0.602642,0.60253,0.602398,0.602249,0.60208,0.601893,0.601687,0.601461,0.601216,0.600951,0.600667,0.600362,0.600037,0.599691,0.5999,0.599892,0.599867,0.599826,0.599769,0.599694,0.599601,0.599492,0.599364,0.599219,0.599055,0.598873,0.598672,0.598453,0.598214,0.597956,0.597679,0.597383,0.597066,0.59673,0.59755,0.597542,0.597518,0.597478,0.597422,0.597348,0.597258,0.597151,0.597026,0.596884,0.596724,0.596546,0.596349,0.596135,0.595901,0.595649,0.595378,0.595087,0.594777,0.594448,0.59575,0.595742,0.595719,0.595679,0.595624,0.595552,0.595463,0.595358,0.595235,0.595096,0.594938,0.594763,0.59457,0.594359,0.59413,0.593881,0.593615,0.593329,0.593024,0.5927,0.5954,0.595392,0.595369,0.59533,0.595274,0.595203,0.595114,0.595009,0.594887,0.594748,0.594591,0.594417,0.594224,0.594014,0.593785,0.593538,0.593272,0.592987,0.592683,0.59236,0.5937,0.593692,0.593669,0.593631,0.593577,0.593506,0.593419,0.593316,0.593196,0.593059,0.592905,0.592733,0.592544,0.592337,0.592112,0.591869,0.591607,0.591327,0.591028,0.590709,0.5905,0.590493,0.59047,0.590433,0.590381,0.590313,0.590229,0.590129,0.590013,0.58988,0.589731,0.589564,0.589381,0.58918,0.588962,0.588726,0.588473,0.588201,0.587911,0.587602,0.58845,0.588443,0.588421,0.588385,0.588333,0.588267,0.588185,0.588087,0.587973,0.587843,0.587697,0.587534,0.587355,0.587158,0.586945,0.586714,0.586465,0.586198,0.585914,0.585612,0.58595,0.585943,0.585922,0.585887,0.585837,0.585772,0.585692,0.585597,0.585486,0.58536,0.585217,0.585059,0.584884,0.584692,0.584484,0.584259,0.584016,0.583757,0.583479,0.583184,0.5855,0.585493,0.585472,0.585437,0.585387,0.585323,0.585243,0.585148,0.585038,0.584913,0.584771,0.584613,0.584439,0.584248,0.584041,0.583817,0.583576,0.583317,0.583041,0.582747,0.5854,0.585393,0.585372,0.585337,0.585287,0.585223,0.585143,0.585049,0.584939,0.584813,0.584672,0.584514,0.58434,0.58415,0.583943,0.583719,0.583478,0.583219,0.582943,0.58265,0.5827,0.582693,0.582673,0.582639,0.582591,0.582528,0.582451,0.582359,0.582253,0.582131,0.581993,0.58184,0.581671,0.581486,0.581285,0.581068,0.580833,0.580582,0.580314,0.580028,0.58015,0.580143,0.580124,0.580091,0.580044,0.579983,0.579909,0.57982,0.579716,0.579597,0.579464,0.579315,0.579151,0.578971,0.578775,0.578564,0.578336,0.578091,0.57783,0.577552,0.58035,0.580343,0.580324,0.580291,0.580244,0.580183,0.580108,0.580019,0.579915,0.579796,0.579662,0.579513,0.579349,0.579168,0.578972,0.57876,0.578532,0.578287,0.578025,0.577746,0.57905,0.579044,0.579024,0.578992,0.578945,0.578886,0.578812,0.578724,0.578622,0.578505,0.578373,0.578226,0.578064,0.577886,0.577693,0.577484,0.577258,0.577017,0.576759,0.576484,0.57975,0.579744,0.579724,0.579691,0.579645,0.579584,0.57951,0.579421,0.579318,0.5792,0.579067,0.578919,0.578756,0.578577,0.578382,0.578171,0.577944,0.5777,0.57744,0.577164,0.5787,0.578694,0.578674,0.578642,0.578596,0.578536,0.578463,0.578375,0.578273,0.578157,0.578026,0.577879,0.577718,0.577541,0.577348,0.57714,0.576915,0.576675,0.576418,0.576144,0.579,0.578994,0.578974,0.578942,0.578895,0.578836,0.578762,0.578674,0.578572,0.578455,0.578323,0.578176,0.578014,0.577837,0.577644,0.577434,0.577209,0.576968,0.57671,0.576435,0.57775,0.577744,0.577725,0.577692,0.577647,0.577588,0.577516,0.577429,0.577328,0.577213,0.577083,0.576939,0.576779,0.576604,0.576413,0.576207,0.575985,0.575747,0.575492,0.575222,0.5767,0.576694,0.576675,0.576643,0.576598,0.57654,0.576469,0.576383,0.576284,0.57617,0.576042,0.575899,0.575741,0.575568,0.57538,0.575176,0.574957,0.574721,0.57447,0.574202,0.5748,0.574794,0.574776,0.574745,0.574701,0.574644,0.574574,0.574491,0.574393,0.574282,0.574157,0.574017,0.573863,0.573694,0.57351,0.57331,0.573096,0.572865,0.572619,0.572357,0.5743,0.574294,0.574276,0.574245,0.574202,0.574145,0.574076,0.573993,0.573896,0.573786,0.573661,0.573522,0.573369,0.573201,0.573018,0.57282,0.572606,0.572377,0.572132,0.571872,0.57355,0.573544,0.573526,0.573496,0.573453,0.573397,0.573328,0.573246,0.57315,0.57304,0.572917,0.572779,0.572628,0.572461,0.57228,0.572083,0.571871,0.571644,0.571402,0.571143,0.57265,0.572644,0.572626,0.572596,0.572554,0.572498,0.57243,0.572349,0.572255,0.572146,0.572024,0.571888,0.571738,0.571573,0.571394,0.571199,0.57099,0.570765,0.570525,0.570269,0.5718,0.571794,0.571777,0.571747,0.571705,0.57165,0.571583,0.571503,0.571409,0.571302,0.571181,0.571047,0.570898,0.570735,0.570557,0.570365,0.570157,0.569935,0.569697,0.569444,0.57025,0.570244,0.570227,0.570198,0.570157,0.570103,0.570037,0.569959,0.569867,0.569762,0.569644,0.569512,0.569366,0.569206,0.569032,0.568843,0.568639,0.568421,0.568188,0.567939,0.56945,0.569444,0.569427,0.569399,0.569358,0.569305,0.56924,0.569162,0.569071,0.568967,0.56885,0.568719,0.568575,0.568417,0.568244,0.568057,0.567856,0.56764,0.567408,0.567162,0.56705,0.567045,0.567028,0.567,0.566961,0.56691,0.566847,0.566771,0.566683,0.566583,0.566469,0.566343,0.566203,0.566049,0.565882,0.565701,0.565505,0.565295,0.565071,0.564832,0.5662,0.566195,0.566178,0.566151,0.566112,0.566061,0.565999,0.565925,0.565838,0.565738,0.565626,0.565501,0.565363,0.565211,0.565045,0.564866,0.564673,0.564465,0.564243,0.564006,0.56625,0.566245,0.566228,0.566201,0.566162,0.566111,0.566049,0.565974,0.565888,0.565788,0.565676,0.565551,0.565412,0.56526,0.565095,0.564915,0.564722,0.564514,0.564292,0.564055,0.5655,0.565495,0.565479,0.565451,0.565413,0.565363,0.565301,0.565227,0.565141,0.565043,0.564932,0.564808,0.564671,0.56452,0.564356,0.564179,0.563987,0.563781,0.563561,0.563327,0.5642,0.564195,0.564179,0.564152,0.564115,0.564066,0.564005,0.563933,0.563848,0.563751,0.563642,0.563521,0.563386,0.563238,0.563077,0.562902,0.562714,0.562512,0.562295,0.562064,0.5647,0.564695,0.564679,0.564652,0.564614,0.564565,0.564503,0.564431,0.564346,0.564248,0.564138,0.564016,0.56388,0.563731,0.563569,0.563393,0.563204,0.563,0.562782,0.56255,0.5636,0.563595,0.563579,0.563553,0.563515,0.563467,0.563407,0.563335,0.563251,0.563155,0.563047,0.562926,0.562793,0.562646,0.562486,0.562313,0.562126,0.561925,0.561711,0.561482,0.5639,0.563895,0.563879,0.563853,0.563815,0.563766,0.563706,0.563634,0.56355,0.563453,0.563345,0.563224,0.563089,0.562942,0.562782,0.562608,0.56242,0.562218,0.562003,0.561773
